video_id	公開日	尺秒	チャンネル	題名	判定理由	URL
zYjFjif2I04	20260708	1111	Ayaha Fujimoto	Bluecoats 2024 2nd Trumpet tummy cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=zYjFjif2I04
ZZEK-xv2OFE	20260707	6321	Dozing Dragon Sleep Stories	Explore a Dark Academia School as a Student 📖 POV Adventure for Sleep: A Return to Ashford Academy	POV語(題名)	https://www.youtube.com/watch?v=ZZEK-xv2OFE
_6PdHbP2_TA	20260706	373	【公式】ジェットコースター男™ (Roller Coaster Man)	Familieachtbaan on-ride POV (乗車映像) / BillyBird Hemelrijk (オランダ)	POV語(題名)	https://www.youtube.com/watch?v=_6PdHbP2_TA
2R5sHAudRk8	20260706	482	【公式】ジェットコースター男™ (Roller Coaster Man)	【最新】 オランダにある魔法のテーマパーク『Toverland / 魔法ランド』の全コースターをイッキ見！ on-ride POV (乗車映像)	POV語(題名)	https://www.youtube.com/watch?v=2R5sHAudRk8
7nh83o3U8ow	20260706	2193	TheTopher	Stock 2026 MX-5 Miata RF vs. my Modified ND1 - Which is more Fun? POV Comparison (TTT)	POV語(題名)	https://www.youtube.com/watch?v=7nh83o3U8ow
-KOc3v7p8J8	20260706	1692	Puupi	+19 Seat of the Triumvirate Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=-KOc3v7p8J8
EsZMCToEAkc	20260706	1688	Puupi	+20 Pit of Saron Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=EsZMCToEAkc
YTDgIXLpc0w	20260706	396	MrBlack	Wearable AI Life Memory Camera will document your days! Looki L1	楽器×カメラ(概要欄)	https://www.youtube.com/watch?v=YTDgIXLpc0w
3QDFVaPig4c	20260705	1553	Shepard N	4th of July Parade 2026 Tenor POV Columbus WI	POV語(題名)	https://www.youtube.com/watch?v=3QDFVaPig4c
rym17hbSnVM	20260705	1558	Dzona	MESSIEST +23 Skyreach you will see - Unholy DK POV with walkthrough	POV語(題名)	https://www.youtube.com/watch?v=rym17hbSnVM
QdgUTdV8n5M	20260704	1032	【公式】ジェットコースター男™ (Roller Coaster Man)	Merlin's Quest on-ride POV (乗船映像) / Toverland (オランダ)	POV語(題名)	https://www.youtube.com/watch?v=QdgUTdV8n5M
DdeLPcxgOq4	20260704	1528	Just Drive POV	2026 INEOS Grenadier POV night drive	POV語(題名)	https://www.youtube.com/watch?v=DdeLPcxgOq4
LBISE234gSI	20260703	1032	SEAN McLaren P	2027 Hyundai Grandeur (Azera) POV Drive - FIRST Hyundai with PLEOS Connect	POV語(題名)	https://www.youtube.com/watch?v=LBISE234gSI
96w7Qnrxo1Q	20260702	982	Max Murphy 	Jersey Surf Quad 24' Headcam	POV語(題名)	https://www.youtube.com/watch?v=96w7Qnrxo1Q
0Usp_t1eB7s	20260702	1717	Just Drive POV	2026 Mercedes Benz AMG CLE53 4matic+ POV night drive	POV語(題名)	https://www.youtube.com/watch?v=0Usp_t1eB7s
NnNsAZEVgL0	20260701	721	Max Murphy 	jersey surf 24 quad cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=NnNsAZEVgL0
OSJuWksUg1g	20260701	1255	DM Car Reviews	2014 Mercedes SL63 AMG - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=OSJuWksUg1g
AFmZnFLMhv4	20260630	687	【公式】ジェットコースター男™ (Roller Coaster Man)	Fēnix on-ride POV (乗車映像) / Toverland (オランダ)	POV語(題名)	https://www.youtube.com/watch?v=AFmZnFLMhv4
ra1OVwFQ1Uc	20260630	1555	LIM-CS POV	🔥JACKZ(26-16) 1.49 Rating | avg 3.1K ELO | Dust2 POV | Jun 30, 2026	POV語(題名)	https://www.youtube.com/watch?v=ra1OVwFQ1Uc
NvP-OCSpx5A	20260630	1501	Just Drive POV	Mercedes Benz G580 Edition One POV drive	POV語(題名)	https://www.youtube.com/watch?v=NvP-OCSpx5A
0n-le417CeQ	20260628	700	Surfing With Noz	SURFING THE BIGGEST WAVES OF MY LIFE?! (RAW POV)	POV語(題名)	https://www.youtube.com/watch?v=0n-le417CeQ
OIIl2KuhXPM	20260628	602	Savvy Wheels	This Is What's Happening to Fun Cars, Unfortunately... (POV)	POV語(題名)	https://www.youtube.com/watch?v=OIIl2KuhXPM
Tdu-ZsekW40	20260628	1714	Just Drive POV	2026 Mercedes Benz AMG CLE53 4matic+ POV drive	POV語(題名)	https://www.youtube.com/watch?v=Tdu-ZsekW40
bghJsQ2SOe8	20260627	550	GoPro	Raw Enduro Motocross | Winning POV	POV語(題名)	https://www.youtube.com/watch?v=bghJsQ2SOe8
nayjFPuAbjs	20260625	915	FP Driving	2026 TENET T8 2.0 AT - POV TEST DRIVE	POV語(題名)	https://www.youtube.com/watch?v=nayjFPuAbjs
95-hgY-smo4	20260625	1922	Dzona	+23 Magisters Terrace - Unholy DK pov with Walkthrough	POV語(題名)	https://www.youtube.com/watch?v=95-hgY-smo4
DbPR6u5blB4	20260624	1474	LIM-CS POV	🔥frozen (26-7) 1.89 Rating | avg 2.2K ELO | Anubis POV | Jun 21, 2026	POV語(題名)	https://www.youtube.com/watch?v=DbPR6u5blB4
D3XdKMgno3o	20260623	1162	LIM-CS POV	🔥ScreaM (20-13) 1.6 Rating | avg 2.5K ELO | Dust2 POV | Jun 23, 2026	POV語(題名)	https://www.youtube.com/watch?v=D3XdKMgno3o
4dKXdm_Xbd0	20260622	645	【公式】ジェットコースター男™ (Roller Coaster Man)	Fata Morgana on-ride POV (乗船映像) / Efteling (オランダ)	POV語(題名)	https://www.youtube.com/watch?v=4dKXdm_Xbd0
XYyhIV9Cxsw	20260622	385	【公式】ジェットコースター男™ (Roller Coaster Man)	Monorail on-ride POV (乗車映像) / Efteling (オランダ)	POV語(題名)	https://www.youtube.com/watch?v=XYyhIV9Cxsw
EPFKGSUUElY	20260622	453	【公式】ジェットコースター男™ (Roller Coaster Man)	De Oude Tufferbaan on-ride POV (乗車映像) / Efteling (オランダ)	POV語(題名)	https://www.youtube.com/watch?v=EPFKGSUUElY
HSeawRCs43U	20260622	1755	LIM-CS POV	🔥b1t (30-19) 1.4 Rating | avg 3.5K ELO | Mirage POV | Jun 21, 2026	POV語(題名)	https://www.youtube.com/watch?v=HSeawRCs43U
i6MumNpMK7s	20260622	2161	Just Drive POV	2026 BMW iX3 50 POV drive	POV語(題名)	https://www.youtube.com/watch?v=i6MumNpMK7s
79Q6f_F6ZaA	20260622	418	Bigfatdane	Bleeding Mandarin VS M Rotmire BrM PoV	POV語(題名)	https://www.youtube.com/watch?v=79Q6f_F6ZaA
QDueLnzpG0A	20260620	481	【公式】ジェットコースター男™ (Roller Coaster Man)	Python on-ride POV (乗車映像) / Efteling (オランダ)	POV語(題名)	https://www.youtube.com/watch?v=QDueLnzpG0A
rl3H70TOHrU	20260620	338	GoPro	GoPro Awards: Firefighter Saves Kittens	POV語(題名)	https://www.youtube.com/watch?v=rl3H70TOHrU
NR5NLx8oHnw	20260619	1057	SEAN McLaren P	2026 VW Golf R MK8.5 POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=NR5NLx8oHnw
fRtEGZ6imfI	20260619	682	Dzona	Rotemire Mythic - Sporefall raid - Unholy DK pov with Walkthrough	POV語(題名)	https://www.youtube.com/watch?v=fRtEGZ6imfI
QglMwA5G_wo	20260619	1571	DM Car Reviews	2026 Toyota Camry LE - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=QglMwA5G_wo
Nt3D7qI-FGY	20260618	313	Thundyclaps	Belo'ren, Child of Al'ar Mythic Prot Warrior POV	POV語(題名)	https://www.youtube.com/watch?v=Nt3D7qI-FGY
SNrbj1a58dI	20260617	1548	LIM-CS POV	🔥frozen (26-10) 1.93 Rating | avg 2.0K ELO | Mirage POV | Jun 16, 2026	POV語(題名)	https://www.youtube.com/watch?v=SNrbj1a58dI
BtlYKYE5rK4	20260616	1160	【公式】ジェットコースター男™ (Roller Coaster Man)	【番外編】 地下鉱山ツアー 『Underground Mine Tour』 on-ride POV (体験映像) / Gold Reef City Theme Park (南アフリカ共和国)	POV語(題名)	https://www.youtube.com/watch?v=BtlYKYE5rK4
1gh59BinZac	20260616	334	MrBlack	Who OWNS the Night? GoPro Mission 1 Pro vs Hero 13 vs Hero 12 vs Action 6 vs Ace Pro 2	POV語(題名)	https://www.youtube.com/watch?v=1gh59BinZac
BHjglk88kms	20260615	1576	Thundyclaps	Pit of Saron +19 Guardian Druid POV	POV語(題名)	https://www.youtube.com/watch?v=BHjglk88kms
r2yvN8c3IOc	20260615	373	Sean Flaharty	POV Of Timber Ripper Mountain Coaster -  Okemo Mountain Resort (August 2022)	POV語(題名)	https://www.youtube.com/watch?v=r2yvN8c3IOc
6DfAO5IERY4	20260615	1432	LIM-CS POV	🔥molodoy (22-12) 1.49 Rating | avg 3.3K ELO | Mirage POV | Jun 14, 2026	POV語(題名)	https://www.youtube.com/watch?v=6DfAO5IERY4
Lb2U9JCWsAs	20260615	1233	LIM-CS POV	🔥donk (23-16) 1.54 Rating | avg 3.5K ELO | Ancient POV | Jun 14, 2026	POV語(題名)	https://www.youtube.com/watch?v=Lb2U9JCWsAs
JMnhgkTU-UU	20260615	1591	Just Drive POV	Mercedes Benz G580 Edition One POV night drive	POV語(題名)	https://www.youtube.com/watch?v=JMnhgkTU-UU
jU70spo1Tjo	20260614	391	【公式】ジェットコースター男™ (Roller Coaster Man)	Jozi Express on-ride POV (乗車映像) / Gold Reef City Theme Park (南アフリカ共和国)	POV語(題名)	https://www.youtube.com/watch?v=jU70spo1Tjo
kp1zsIxCwWY	20260614	691	NoSpeedLimitGermany	Chevrolet Camaro 6.2 V8 SS | 453 PS | Top Speed German Autobahn No Speed Limit POV	POV語(題名)	https://www.youtube.com/watch?v=kp1zsIxCwWY
ZHbF-n5WkwY	20260614	1850	Just Drive POV	2026 Audi A6 45TFSI Quattro S line POV drive	POV語(題名)	https://www.youtube.com/watch?v=ZHbF-n5WkwY
VKVQ20L6Sfo	20260613	457	【公式】ジェットコースター男™ (Roller Coaster Man)	Anaconda on-ride POV (乗車映像) / Gold Reef City Theme Park (南アフリカ共和国)	POV語(題名)	https://www.youtube.com/watch?v=VKVQ20L6Sfo
04LYwyaMDb4	20260613	549	Thundyclaps	Midnight Falls Mythic Prot Warrior POV	POV語(題名)	https://www.youtube.com/watch?v=04LYwyaMDb4
qz6KYVA5fN0	20260613	1160	DM Car Reviews	2010 Nissan Murano SL - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=qz6KYVA5fN0
AEU28qQuxww	20260611	1770	Raeyla	+22 Pit of Saron | Outlaw Rogue POV | Midnight S1	POV語(題名)	https://www.youtube.com/watch?v=AEU28qQuxww
XK0pIjtrA8c	20260610	1974	Puupi	+20 Magisters' Terrace Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=XK0pIjtrA8c
YvdgxrrhfqE	20260610	2414	LIM-CS POV	🔥HeavyGod (36-27) 1.4 Rating | avg 3.7K ELO | Dust2 POV | Jun 9, 2026	POV語(題名)	https://www.youtube.com/watch?v=YvdgxrrhfqE
_W4m_YNEc3U	20260610	1334	DM Car Reviews	2007 Nissan Maxima 3.5 SL - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=_W4m_YNEc3U
W1FxhaZnmMQ	20260609	1143	【公式】ジェットコースター男™ (Roller Coaster Man)	Tower Of Terror on-ride POV (乗車映像) / Gold Reef City Theme Park (南アフリカ共和国)	POV語(題名)	https://www.youtube.com/watch?v=W1FxhaZnmMQ
g_9d8JFg4mg	20260609	1211	Puupi	+14 Maisara Caverns Preservation Evoker POV	POV語(題名)	https://www.youtube.com/watch?v=g_9d8JFg4mg
hQ2FxmtXZB8	20260609	1160	LIM-CS POV	🔥donk (21-7) 2.03 Rating | avg 3.4K ELO | Anubis POV | Jun 8, 2026	POV語(題名)	https://www.youtube.com/watch?v=hQ2FxmtXZB8
_rl98Imzd6c	20260609	1297	LIM-CS POV	🔥b1t w/m0NESY 1.66 Rating | avg 3.6K ELO | Dust2 POV | Jun 9, 2026	POV語(題名)	https://www.youtube.com/watch?v=_rl98Imzd6c
VjJ5pzCzVOM	20260608	1706	Thundyclaps	Nexus Point Xenas +19 Prot Warrior POV	POV語(題名)	https://www.youtube.com/watch?v=VjJ5pzCzVOM
i42l-ofH1eQ	20260608	1600	Thundyclaps	Skyreach +19 Prot Warrior POV	POV語(題名)	https://www.youtube.com/watch?v=i42l-ofH1eQ
5grFYPb2vys	20260607	1779	Puupi	+20 Nexus Point Xenas Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=5grFYPb2vys
NzwYovHSdSI	20260607	1734	Puupi	+20 Pit of Saron Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=NzwYovHSdSI
eiGpgukSfh0	20260607	1754	Puupi	+18 Magisters' Terrace Holy Priest POV	POV語(題名)	https://www.youtube.com/watch?v=eiGpgukSfh0
1snPjRKuL94	20260607	497	NoSpeedLimitGermany	Dodge Ram 1500 5.7 V8 | 345 PS | Top Speed German Autobahn No Speed Limit POV	POV語(題名)	https://www.youtube.com/watch?v=1snPjRKuL94
UeZ9M2pwOU4	20260607	1655	Just Drive POV	2026 Audi A6 45TFSI Quattro S line POV night drive	POV語(題名)	https://www.youtube.com/watch?v=UeZ9M2pwOU4
5nUr_78kTE8	20260606	1743	Puupi	+19 Maisara Caverns Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=5nUr_78kTE8
Gb0QV1LbLhk	20260605	2357	LIM-CS POV	🔥m0NESY (39-33) 5-Stack avg 2.8K ELO | Anubis POV | Jun 4, 2026	POV語(題名)	https://www.youtube.com/watch?v=Gb0QV1LbLhk
91Rx1qF6Emk	20260604	882	Winding Road Magazine	2026 Genesis G90 3.5T E/SC Prestige Black - POV Rainy Night Drive (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=91Rx1qF6Emk
pqZLKmRmzig	20260604	1789	Thundyclaps	Seat of the Triumvirate +19 Bear POV	POV語(題名)	https://www.youtube.com/watch?v=pqZLKmRmzig
znihkZZfov8	20260604	1553	Thundyclaps	Nexus Point Xenas +18 Bear POV	POV語(題名)	https://www.youtube.com/watch?v=znihkZZfov8
r5u_76dNCyg	20260604	518	Surfing With Noz	SURFING PERFECT BURLEIGH BARRELS! (RAW POV)	POV語(題名)	https://www.youtube.com/watch?v=r5u_76dNCyg
Cv2rA31MShA	20260604	1910	Puupi	+19 Windrunner Spire Affliction Warlock POV	POV語(題名)	https://www.youtube.com/watch?v=Cv2rA31MShA
AajPkks7Vn8	20260604	1593	Just Drive POV	2026 Mercedes AMG S63 E-Performance POV drive	POV語(題名)	https://www.youtube.com/watch?v=AajPkks7Vn8
qeposJ2TEL4	20260603	1751	Puupi	+18 Seat of the Triumvirate Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=qeposJ2TEL4
VMekcyl0CYI	20260603	1894	Puupi	+19 Magisters' Terrace Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=VMekcyl0CYI
OlA2oEY1YAo	20260603	1712	Puupi	+19 Nexus Point Xenas Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=OlA2oEY1YAo
R-MLzVswDTw	20260603	1807	LIM-CS POV	🔥donk is ready for Major | SoloQ 36Kills Ancient POV | FACEIT avg 3.5k Elo | Jun 2, 2026	POV語(題名)	https://www.youtube.com/watch?v=R-MLzVswDTw
-bb2R0RVN-E	20260603	717	Finals Sync Archive	BLUECOATS 2016 - Down Side Up | Fully Synced Drumline POV Experience	POV語(題名)	https://www.youtube.com/watch?v=-bb2R0RVN-E
YXW-z-xUB0s	20260602	1669	Puupi	+18 Algeth'ar Academy Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=YXW-z-xUB0s
CoQhtO1AR4U	20260602	1797	Puupi	+19 Maisara Caverns Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=CoQhtO1AR4U
0rmDNY1Oe2M	20260602	1427	LIM-CS POV	kyousuke (25-20) 5-Stack Mirage POV | FACEIT avg 3.5k Elo | Jun 1, 2026 #cs2 #kyousuke	POV語(題名)	https://www.youtube.com/watch?v=0rmDNY1Oe2M
qXdEVns3hNU	20260602	810	FP Driving	2012 Ford Focus 2.0 MT - POV TEST DRIVE	POV語(題名)	https://www.youtube.com/watch?v=qXdEVns3hNU
jZYaacc9G60	20260601	530	【公式】ジェットコースター男™ (Roller Coaster Man)	Space Roller Coaster 『星际过山车』 on-ride POV (乗車映像) / 北京石景山遊楽園 (中国)	POV語(題名)	https://www.youtube.com/watch?v=jZYaacc9G60
foXP7C44gmM	20260601	551	Great Day For A Hike	GoPro FINALLY Did It | Mission 1 Pro Has Features I've Waited Years For	POV語(題名)	https://www.youtube.com/watch?v=foXP7C44gmM
sm_TqGUN26E	20260530	1853	Veroqx	Algethar Academy +19 // Brewmaster Monk PoV	POV語(題名)	https://www.youtube.com/watch?v=sm_TqGUN26E
j-sQVBh_nuo	20260530	1844	Veroqx	Seat of the Triumvirate +19 // Brewmaster Monk PoV	POV語(題名)	https://www.youtube.com/watch?v=j-sQVBh_nuo
_SmebStKH-c	20260530	434	MrBlack	The $700 GoPro! Mission 1 Pro, is it for Normal People???	POV語(題名)	https://www.youtube.com/watch?v=_SmebStKH-c
FYO1s-SFWkE	20260529	631	Surfing With Noz	SURFING ENDLESS WALLS ON THE GOLD COAST! (RAW POV)	POV語(題名)	https://www.youtube.com/watch?v=FYO1s-SFWkE
UiDsgi6J_Lk	20260529	1582	Puupi	+18 Pit of Saron Vengeance Demon Hunter POV	POV語(題名)	https://www.youtube.com/watch?v=UiDsgi6J_Lk
GKj17U-gav4	20260529	1798	Puupi	+18 Algeth'ar Academy Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=GKj17U-gav4
4tJETKx3MsI	20260528	1099	SEAN McLaren P	2026 BMW G80 M3 Competition xDrive POV Night Drive	POV語(題名)	https://www.youtube.com/watch?v=4tJETKx3MsI
fjB-19enieI	20260528	1702	Puupi	+19 Pit of Saron Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=fjB-19enieI
NkxCpUe0UgM	20260528	1588	Puupi	+18 Nexus Point Xenas Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=NkxCpUe0UgM
h32DPTfg_Bc	20260528	1775	Puupi	+18 Windrunner Spire Subtlety Rogue POV	POV語(題名)	https://www.youtube.com/watch?v=h32DPTfg_Bc
cTJMVhchQKk	20260528	1749	Puupi	+18 Magisters' Terrace Vengeance Demon Hunter POV	POV語(題名)	https://www.youtube.com/watch?v=cTJMVhchQKk
VKXiKfrFqG4	20260528	1874	Puupi	+19 Windrunner Spire Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=VKXiKfrFqG4
t1QpNsD48LQ	20260527	1794	Puupi	+18 Maisara Caverns Subtlety Rogue POV	POV語(題名)	https://www.youtube.com/watch?v=t1QpNsD48LQ
jLSsdyetAKg	20260527	1967	Puupi	+18 Magisters' Terrace Subtlety Rogue POV	POV語(題名)	https://www.youtube.com/watch?v=jLSsdyetAKg
OEHnn0ChkUA	20260527	1680	Puupi	+18 Nexus Point Xenas Affliction Warlock POV	POV語(題名)	https://www.youtube.com/watch?v=OEHnn0ChkUA
yXIIqssuNCg	20260527	1816	Puupi	+18 Algeth'ar Academy Affliction Warlock POV	POV語(題名)	https://www.youtube.com/watch?v=yXIIqssuNCg
NMmL57AdY10	20260527	872	NathanW	Mandarins 2025 Euphonium Headcam (Finals Rehearsal)	POV語(題名)	https://www.youtube.com/watch?v=NMmL57AdY10
a8_bbc1pr_o	20260527	664	Lukin Siebert	8/7/25 - Final Rehearsal Rep - River City Rhythm - Euph POV - Winds of Change! - Torso Cam	POV語(題名)	https://www.youtube.com/watch?v=a8_bbc1pr_o
3z4_lmGkzJg	20260527	1604	Just Drive POV	2026 BMW X5 xDrive 50e POV night drive	POV語(題名)	https://www.youtube.com/watch?v=3z4_lmGkzJg
kEIbzQrb-ZM	20260527	445	Bigfatdane	Bleeding Mandarin VS M Lightblinded Vanguard BrM PoV	POV語(題名)	https://www.youtube.com/watch?v=kEIbzQrb-ZM
ErHXmfArgmQ	20260526	2204	LIM-CS POV	donk (34-20) w/magixx Dust2 POV | FACEIT avg 3.6k Elo | May 25, 2026	POV語(題名)	https://www.youtube.com/watch?v=ErHXmfArgmQ
qm57StmDJKQ	20260525	1607	Veroqx	Skyreach +19 // Brewmaster Monk PoV	POV語(題名)	https://www.youtube.com/watch?v=qm57StmDJKQ
jY8X031nzXs	20260525	1473	Just Drive POV	2026 Porsche Macan Electric Turbo POV drive	POV語(題名)	https://www.youtube.com/watch?v=jY8X031nzXs
388Ni9cXHyo	20260524	343	【公式】ジェットコースター男™ (Roller Coaster Man)	Bubbles Express on-ride POV (乗車映像) / Berjaya Times Square Theme Park (マレーシア)	POV語(題名)	https://www.youtube.com/watch?v=388Ni9cXHyo
NrIBGwCS3to	20260524	1830	Veroqx	Windrunner Spire +19 // Brewmaster Monk PoV	POV語(題名)	https://www.youtube.com/watch?v=NrIBGwCS3to
hy5RToO1aRc	20260524	1730	Veroqx	Nexus Point Xenas +19 // Brewmaster Monk PoV	POV語(題名)	https://www.youtube.com/watch?v=hy5RToO1aRc
03OOh8CqJtw	20260524	1865	Veroqx	Magisters Terrace +19 // Brewmaster Monk PoV	POV語(題名)	https://www.youtube.com/watch?v=03OOh8CqJtw
FLz1hMfYRsI	20260524	633	NoSpeedLimitGermany	Nissan 370Z 3.7 V6 | 328 PS | Top Speed Drive German Autobahn No Speed Limit POV	POV語(題名)	https://www.youtube.com/watch?v=FLz1hMfYRsI
wKbAUneuYh0	20260524	1737	Just Drive POV	2026 BMW X5 xDrive 50e POV drive	POV語(題名)	https://www.youtube.com/watch?v=wKbAUneuYh0
jgcJ7WiZw0Y	20260523	1879	Puupi	+19 Magisters' Terrace Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=jgcJ7WiZw0Y
c5asRoIZZng	20260523	1631	Puupi	+18 Maisara Caverns Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=c5asRoIZZng
zhLN1SUFR6U	20260523	1634	Puupi	+17 Magisters' Terrace Vengeance Demon Hunter POV	POV語(題名)	https://www.youtube.com/watch?v=zhLN1SUFR6U
nc3xayxv7ms	20260523	1413	Puupi	+18 Skyreach Subtlety Rogue POV	POV語(題名)	https://www.youtube.com/watch?v=nc3xayxv7ms
81cH6JOFCrk	20260523	1123	DM Car Reviews	2025 GMC Sierra 1500 SLT - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=81cH6JOFCrk
-l-b1GoSolg	20260522	1041	SEAN McLaren P	Mercedes-Benz S65 AMG Coupe V12 BiTurbo (621HP) POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=-l-b1GoSolg
vlelxbkm3T8	20260522	1606	Puupi	+17 Windrunner Spire Blood Death Knight POV	POV語(題名)	https://www.youtube.com/watch?v=vlelxbkm3T8
45sDyT5h2do	20260522	1734	Puupi	+18 Algeth'ar Academy Vengeance Demon Hunter POV	POV語(題名)	https://www.youtube.com/watch?v=45sDyT5h2do
o4rCtriRNoc	20260522	1690	Puupi	+18 Pit of Saron Subtlety Rogue POV	POV語(題名)	https://www.youtube.com/watch?v=o4rCtriRNoc
sv0ug3JQgmo	20260522	1779	Puupi	+18 Algeth'ar Academy Augmentation Evoker POV	POV語(題名)	https://www.youtube.com/watch?v=sv0ug3JQgmo
LJyYFofsmGs	20260522	1618	Puupi	+17 Algeth'ar Academy Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=LJyYFofsmGs
fJNINFlU2iU	20260522	1763	Puupi	+17 Seat of the Triumvirate Subtlety Rogue POV	POV語(題名)	https://www.youtube.com/watch?v=fJNINFlU2iU
a0OkU6OtyZg	20260521	692	Tech Chronicles 4K	"POV: Why 99% Germans Called This American Tank a ""Tommy Cooker"""	POV語(題名)	https://www.youtube.com/watch?v=a0OkU6OtyZg
wa3Ce7Ox7wo	20260521	1622	Puupi	+18 Pit of Saron Mistweaver Monk POV	POV語(題名)	https://www.youtube.com/watch?v=wa3Ce7Ox7wo
oogu8b27aPY	20260521	427	GoPro	Welcome to a New Generation of GoPro | MISSION 1 Series	POV語(題名)	https://www.youtube.com/watch?v=oogu8b27aPY
47PCwTKPi_A	20260520	1811	boreas	Algeth'ar Academy +22 | Midnight Unholy Deathknight pov	POV語(題名)	https://www.youtube.com/watch?v=47PCwTKPi_A
BR2E1ENo-Xc	20260520	1864	Stove	WORLD FIRST +23 ALGETH'AR ACADEMY | WF RESIL 23 | Devourer POV	POV語(題名)	https://www.youtube.com/watch?v=BR2E1ENo-Xc
ABeWbours6c	20260520	1135	Puupi	+13 Maisara Caverns Subtlety Rogue POV	POV語(題名)	https://www.youtube.com/watch?v=ABeWbours6c
dHytjuOHLJs	20260520	1259	Puupi	+12 Maisara Caverns Protection Warrior POV	POV語(題名)	https://www.youtube.com/watch?v=dHytjuOHLJs
FBYoBw5i1Zc	20260520	3795	Lukin Siebert	5/5/25 - Spring Concert - Greater Grand Forks City Band - Euphonium POV	POV語(題名)	https://www.youtube.com/watch?v=FBYoBw5i1Zc
A1XdELUCAKw	20260520	720	AfterthoughtAdventure	Pacific Crest Trail POV ASMR - Mile 329: 7AM Post Rain Morning Walk	POV語(題名)	https://www.youtube.com/watch?v=A1XdELUCAKw
